"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"21",-1908.05330722684,-15885.5786112268,-10387.2379465718,-26411.4118677221,-7045.3262496636,-11506.0534407335,-4699.55444423153,-10854.6412154289,-4145.61073976451,-21195.2220563984,-14590.9137959402,-2181.02171031933,2077.88103711176,9882.17354431147,-1405.78005200332,3564.30962709366,862.68981677476,-6975.245091009,-5633.56573278369,-13657.2771357169,14682.1689870869,2985.78300940593,-17322.5533712617,-16730.8673955751,-2984.40004811433,-6893.58195987799,-12532.5569008785,7252.44950148637,-6660.35351170378,-18486.6053668816,-30931.5116200187,-1037.61197953862,-3986.35096139431,-3846.81908955631,-19567.4807803698,-8161.82766384716,-12314.9313523621,-5574.64589156343,-4254.97555338639,8054.68305346676,-4512.45173936852,1940.76693090771,6331.74998523606,-279.307913753034,-4754.08056449596
"22",-1399.04215195949,-16312.6270888235,-11171.9335960903,-27978.662745987,-7268.50885303942,-11219.1114188255,-3656.76574632307,-11572.8678162454,-4073.31698103078,-22527.7904023453,-15387.0525979278,-1904.60318167438,2811.39066109887,13812.8706010562,-1246.70373392969,4250.63999793728,1065.20816207627,-7652.17415023977,-4560.91876602105,-13263.3446378604,16337.0868001287,2352.31351692611,-17858.5290722054,-17552.8484974095,-3059.82390216427,-7374.53232950587,-13713.2826770907,7245.52868673932,-6897.10207175173,-19212.933553677,-33176.836399657,-506.054790522483,-4184.34112979262,-2984.28173267311,-21251.7352233002,-8626.08486834736,-12837.3772656213,-6226.82983863518,-4296.27086373124,9079.59444586534,-3629.68646567524,2443.94628489657,6315.71946159078,-98.7286906050813,-4724.67163199425
"23",-753.256885256924,-16122.0629228724,-11809.2103227998,-29276.2839870502,-7632.64853722599,-10722.5631771549,-2999.87264550857,-12247.7862142935,-3650.95735190144,-24216.3583018719,-16038.1907936715,-2149.53761512555,3513.3574905084,18544.8860525513,-1459.04435586282,5250.02019315871,1060.84036406873,-7308.59368689553,-4446.35320741011,-12273.542454378,17541.43229009,2634.66172043499,-18434.9178872384,-17821.7126988858,-3073.21100397565,-7776.29043530116,-13528.1218542561,6709.1946005583,-7235.32701936545,-19925.9022185886,-34399.5728987886,358.798721212494,-4502.10290483961,-3697.44472411636,-23351.8801984821,-8682.12788197705,-13930.8717023563,-6755.10041433206,-3145.29586311805,8943.79139075308,-3633.3897887572,1960.8701790158,6183.69802679827,169.738811902361,-5015.93790089062
"24",1175.57632859127,-15834.8513818734,-11675.4531337573,-29984.2102877445,-7524.69831738653,-10849.1214184125,-1599.017693465,-12042.2319113326,-2887.38305253229,-25530.8100865239,-15887.1730898685,-663.486693907153,5033.77585944827,24302.2126140528,-1340.49203654186,6091.9277319673,1695.91803729524,-7514.06866896037,-3916.59964609979,-11788.3839978146,18809.6219501974,2868.0370749243,-19050.546061671,-18688.4587943817,-3209.65927001403,-6845.53098338677,-13957.0862064001,8802.99765321924,-7226.51316322243,-20952.2072346178,-36203.2536525286,774.666721915313,-4815.96892539304,-2287.49645780744,-24083.5417363135,-9349.7474305729,-14483.1252714051,-6182.69776915614,-2444.8669689201,9390.06206092658,-1776.89337546547,3519.48370415712,6742.56880822047,1269.50394565771,-4474.41210492837
"25",2132.90002165134,-15788.046740013,-11852.4839230397,-29880.0443196892,-7428.17770091793,-11896.2076249662,-1060.40356746456,-12877.596771825,-2643.5728728851,-25437.4735801306,-15205.2644379469,-1355.30313243999,5648.42779554342,27982.8021704372,-1758.04754578856,6445.95078902054,2157.52760012884,-6911.08854858066,-5059.25688672268,-12643.800334834,20254.755456429,2277.42370776105,-20349.5210796515,-21095.6466520847,-3696.44327309414,-6886.72641615442,-14575.7679392652,8058.56715613517,-7787.58653917801,-22061.668632102,-38861.4565704634,1281.27271117289,-6039.23446368788,-1858.82721352504,-26479.9891089424,-9571.64258929124,-14981.230487781,-6398.92153610404,-2203.36588923667,9116.92328731649,-1945.51613989558,4753.3357369376,7072.82188331975,2288.68267093969,-4224.45753410709
"26",2763.61645603132,-15453.8472089823,-12171.4118974218,-30817.8334754129,-7758.01439768929,-12353.3533105434,-755.969037615994,-12822.709011145,-2320.88199583459,-23567.0562013252,-13938.5547433693,-1313.84488611249,6931.66929376685,31490.6452747728,-1540.8436770129,6821.07890606475,3096.33336548482,-6740.96101215026,-5046.16072557597,-13378.0765804826,22174.2002772151,2775.25277686967,-21035.0362190872,-21728.9728934915,-3898.8086514862,-7770.35107900514,-14487.4369332929,8131.82558149386,-6694.82292920662,-23227.5120828173,-41042.176320379,1541.01320901769,-7216.20243745005,-1250.93746558967,-28334.4331265553,-10038.4980821829,-15051.7417369461,-6149.63513598365,-1692.56088908714,8616.88022938945,-2126.12913247393,4468.82086126551,8704.13555588483,2650.36521454132,-4193.32925371642
"27",4194.14890146802,-16095.0248425339,-12635.2832212686,-32698.4337833153,-7770.54584603341,-13161.1319886897,-24.8829954949761,-13087.9886631149,-2639.93777219223,-25030.4935518996,-15284.453753711,-1118.10390556178,6983.43532883575,35059.3829808784,-1535.05169293416,8227.53319416884,3394.9604016802,-7028.88178139251,-5084.22147535077,-13510.9949573475,22957.3615359772,3256.21387788114,-22374.3647606521,-21670.6580165005,-4380.50066812429,-7397.47203291267,-13761.0497895029,7921.71220802365,-8242.70397339078,-23838.7638593153,-43501.7826305578,393.615935123253,-8033.20100969629,-1192.9297644317,-32216.3778028005,-10932.2125855665,-15528.2023922525,-6196.080096814,-2181.8716972957,9455.01223497287,-3326.70326741554,4387.96873115606,8218.2902702194,2890.16436108228,-3906.55573038032
"28",5436.62648850331,-17000.8531203036,-13065.1970887965,-32335.413715832,-7739.83778624559,-14122.1829925747,380.886275737663,-13783.8220722443,-2623.39669705214,-24731.1325921798,-15600.1893146173,-828.311537075177,6914.83296609381,40543.7254567643,-1815.39481475625,8323.65328533464,4693.05275306901,-7728.49101162896,-4602.88389736027,-11845.152115866,22548.2789355313,3986.19759113524,-25149.1642452726,-21963.0141916675,-4944.47437033353,-7811.12905882409,-15241.7299410334,11578.9451743193,-8112.37779258432,-24870.4321868291,-46483.3754581611,99.4492722877167,-8551.30749848218,-171.450774233417,-36539.7824346378,-11323.4802386575,-16340.1056051892,-5301.61916084508,-3359.88784280403,9372.55041221657,-2859.64314395739,6072.30289596898,10629.0496359657,3158.03861549358,-2843.08673549571
"29",5382.63890292617,-18917.6356555966,-13470.2223180007,-34057.7132121131,-8181.92461241599,-15970.0673085913,927.765484320884,-15247.6968156836,-3054.76324984466,-26217.4754231064,-16563.1508584421,-1125.61237773651,3897.37173190441,41969.7017999343,-1528.0577719074,8812.86639647464,6179.99630317293,-10021.6144126674,-3697.84843032855,-12117.865162386,23055.6182033013,2678.44484056926,-27029.1963788276,-22905.0692481927,-5421.00862890894,-8001.82353908028,-16052.9218129032,8512.62216892081,-9159.25108948075,-25400.5293315104,-48950.7471660479,-383.519611882253,-9441.87337234803,164.701134335355,-41320.4486328924,-12202.474771646,-17261.0034250941,-6470.29358671818,-4877.90638639564,8583.82379585729,-3651.22328051313,6128.76605145755,12127.2464140082,3297.87681145051,-3436.0734685876
"30",5840.42602084187,-19922.4702371737,-13872.7899689486,-35266.9716371802,-8051.27047342171,-16538.3241194762,1748.96839561038,-15555.3280790322,-3336.29951920298,-26790.5010666322,-16233.4274626967,-891.793335105511,4169.74099677018,45247.2671065851,-1277.49232506448,9334.22392035846,4932.68690371642,-11320.6275987575,-3664.35843420503,-11897.2047972783,23898.3578467621,2837.26213089917,-28407.141818068,-22780.5130589766,-5662.83866914292,-8508.21069093532,-15902.1331838586,8964.41334286546,-9721.0783314027,-26135.1902047163,-51679.2211655988,-820.939478815069,-10617.314352382,-95.1595941203868,-44793.7490527598,-13508.980101858,-17913.0182012465,-6673.67950848123,-3818.509493674,8923.05315322024,-4237.72346552167,6401.06712881913,13731.6548575511,2934.01549312542,-2998.50760447052
"31",5240.60709841212,-21970.0382903885,-14642.5150918166,-37896.0993822301,-7939.54527839427,-18208.1511311667,2560.77560746088,-16439.3096814361,-3580.04880444164,-28303.0395241967,-17594.3115582798,-1069.93942018536,3658.71203185994,46441.1362382231,-1612.06337123511,9826.2991574996,5324.5739857111,-12621.195315556,-4318.47327385149,-13789.381377388,24085.4955953927,2526.98995521936,-31493.0990808387,-24795.3262872299,-6575.21392347717,-9254.31467821917,-17297.2902097512,8369.60226130247,-10458.9956938674,-27323.8629542497,-55763.9814535493,-944.462616839772,-11642.7449383978,-465.728930167576,-48388.1551871183,-14747.4990485382,-19188.8095940048,-6162.54675200075,-5859.78515085824,8897.05867698853,-4164.90427990141,7049.39379920313,14402.3147748723,3104.87567704204,-4028.11431202188
"32",7109.51767087201,-21998.5468467739,-14610.5684311849,-38818.618969666,-8180.58570752857,-19129.5086767776,2662.99713387893,-17429.7191006677,-3467.63462797985,-29901.7847642811,-18135.1053720169,-1281.17113009588,3890.8885348609,48335.4500672204,-2155.97137686209,10392.0546083658,5252.68299465312,-14546.4209210896,-4875.85876916334,-14027.4147381583,24212.5110238379,2095.45492227761,-34254.0030369344,-25893.2921986914,-7003.32645192744,-9942.21011726103,-18913.5349217464,8634.50130344781,-10943.4146796925,-28016.2620296981,-58600.2604825241,-1341.07897168917,-12563.8814163914,-629.152375128082,-52586.5340305368,-15548.8260619717,-19831.8703291823,-5528.49227281235,-6662.09843107176,9318.67197187124,-5057.98784868234,7673.50291310112,15484.9584696093,3475.2773875701,-4577.4554049334
"33",6279.87019523426,-23690.5712331819,-14807.850042772,-40699.8808386979,-8832.61575214212,-20789.9224882752,3609.11564218315,-18569.897129148,-4152.19171116556,-30334.9745843353,-19494.4329759265,-1495.93324132842,3823.66105435195,51684.5575858964,-2334.73623913966,10396.4336317669,5640.38210111415,-15894.3850883105,-4211.1648354612,-15322.3292072757,24599.9773800648,2197.31647028659,-38104.3608720387,-27144.6203158761,-7562.96603825473,-9691.25739809725,-18784.9241977551,8564.6033638861,-11298.6243563011,-28837.7994987886,-61274.5995014498,-1525.22888982061,-12804.7557928105,-361.039511932207,-56542.3023852664,-15454.813003173,-20351.4733880117,-6363.58690458346,-7070.19947162647,10268.627473632,-6144.65132822564,8898.16816655433,16434.5541561191,3952.73662515463,-4408.47571063626
"34",6359.50749069532,-25110.7052619018,-15269.398979695,-42830.4126683977,-9186.84876503487,-22345.7879231567,4317.372035417,-20195.9166856963,-4757.07430944134,-31061.9745040214,-20518.258996769,-989.530410244299,4780.53245301072,53917.9233787752,-2346.91274941572,10336.4623502455,6290.8150240767,-17761.1435865894,-4812.21253401256,-16511.7872527295,25020.6840695469,1908.65591048792,-41612.1736492185,-28946.646899128,-8628.51214220981,-10731.4310791441,-19431.554966155,8765.03821775784,-11995.0516510405,-29622.4976124615,-64969.3547952609,-1164.77551510632,-13865.2787437723,-822.407024880831,-61024.1306015871,-16327.4504186952,-21209.0596209702,-5720.86932051208,-6512.96160856292,10050.7893966184,-8094.31614645161,8634.20503691676,17800.5308633738,4057.18546241188,-4859.07180119661
